customer_id,card_age_months,avg_monthly_transactions,avg_transaction_amount,months_since_last_transaction,transaction_trend,unique_merchant_count,international_usage,complaint_count,churned
8908,15,11.5,4.1,3,-0.492,23,0,0,1
8909,10,15.0,21.88,0,-0.451,9,0,0,0
8910,41,23.0,31.16,0,0.869,16,1,1,0
8911,27,17.0,85.73,0,0.204,24,1,1,0
8912,60,9.0,138.91,4,-0.652,22,1,2,1
8913,52,14.0,86.55,2,-0.909,20,0,1,0
8914,28,14.0,77.82,1,0.127,20,0,1,0
8915,65,16.0,285.69,1,-0.095,14,0,0,0
8916,17,15.0,86.98,4,-0.136,20,0,1,0
8917,44,13.0,9.02,0,0.939,11,0,1,0
8918,10,9.0,37.14,0,-0.474,10,0,0,0
8919,63,18.0,42.01,0,-0.024,2,0,1,0
8920,47,17.0,21.81,0,-0.573,7,1,0,0
8921,38,12.0,10.77,0,-0.356,1,0,1,0
8922,70,11.0,74.63,1,0.532,5,1,0,0
8923,53,10.0,12.63,6,-0.605,15,0,0,1
8924,44,13.0,58.79,0,0.353,11,0,1,0
8925,54,15.0,23.37,2,-0.741,20,0,0,0
8926,20,20.0,42.34,2,-0.619,18,0,0,0
8927,31,11.3,14.89,3,-0.954,9,0,0,1
8928,7,24.0,31.84,0,0.261,1,0,0,0
8929,58,7.0,79.02,1,0.981,20,1,1,0
8930,10,21.0,129.16,0,0.313,6,1,1,0
8931,10,16.0,42.65,1,0.847,20,0,0,0
8932,39,13.0,56.54,0,0.053,10,0,0,0
8933,28,15.0,119.89,0,0.361,4,0,0,0
8934,30,12.0,9.27,1,0.851,18,1,0,0
8935,37,23.0,10.62,0,-0.828,12,0,0,0
8936,67,10.0,26.71,0,0.195,9,1,1,0
8937,43,18.0,22.18,2,0.151,17,0,0,0
8938,52,6.8,105.47,3,-0.934,17,1,1,1
8939,56,15.0,49.82,0,-0.688,14,0,0,0
8940,68,13.0,44.53,1,0.105,24,0,0,0
8941,9,14.0,51.87,2,-0.005,9,0,0,0
8942,23,20.0,124.84,0,-0.312,19,0,1,0
8943,63,18.0,16.75,0,0.395,13,1,2,0
8944,61,19.0,42.92,3,-0.28,3,0,0,0
8945,40,5.2,10.24,4,0.538,18,1,0,1
8946,44,18.0,91.01,1,0.618,9,0,0,0
8947,24,17.0,90.07,0,0.289,16,1,1,0
8948,51,9.3,140.43,1,-0.442,18,0,2,1
8949,58,19.0,35.52,0,0.605,7,0,0,0
8950,33,23.0,10.36,0,-0.496,18,0,1,0
8951,16,14.0,136.04,0,-0.394,14,1,1,0
8952,22,13.0,132.77,0,0.218,10,0,0,0
8953,57,19.0,16.05,0,0.378,10,0,0,0
8954,62,15.0,19.4,0,-0.257,6,0,0,0
8955,71,20.0,22.56,0,0.183,3,1,1,0
8956,70,10.0,36.06,1,-0.504,17,1,0,0
8957,30,21.0,105.98,6,0.59,22,0,0,0
8958,23,26.0,9.36,0,0.984,2,0,0,0
8959,32,21.0,72.32,2,0.397,7,0,0,0
8960,57,18.0,26.11,0,-0.361,12,1,1,0
8961,9,4.9,6.05,5,-0.302,1,0,1,1
8962,31,17.0,24.79,0,-0.939,20,1,0,0
8963,71,17.0,45.72,1,0.294,5,0,0,0
8964,9,13.0,152.61,6,0.2,13,1,0,0
8965,13,6.4,42.92,3,0.909,19,1,0,1
8966,58,15.0,56.05,6,-0.196,6,0,0,0
8967,3,15.0,6.91,0,0.866,5,0,0,0
8968,35,13.0,4.99,0,0.52,5,0,0,0
8969,21,11.0,8.32,0,-0.424,18,0,1,0
8970,64,6.0,3.06,5,-0.967,10,0,1,1
8971,52,16.0,51.53,0,0.453,21,1,0,0
8972,34,17.0,36.16,0,-0.007,19,0,0,0
8973,35,14.0,0.3,1,0.924,2,0,2,0
8974,15,17.0,25.95,1,-0.956,11,0,0,0
8975,6,13.0,8.17,0,0.044,22,0,0,0
8976,32,11.0,265.97,0,0.578,1,0,0,0
8977,52,16.0,36.99,1,0.58,6,0,0,0
8978,28,17.0,33.32,0,0.344,14,0,1,0
8979,64,14.0,62.0,0,-0.211,24,1,0,0
8980,19,11.8,16.4,3,-0.866,3,0,0,1
8981,15,11.0,75.42,1,-0.396,7,0,0,0
8982,6,15.0,141.1,0,0.302,15,0,1,0
8983,38,12.0,41.46,1,0.542,19,0,0,0
8984,26,14.0,28.97,2,0.635,22,1,0,0
8985,51,21.0,44.28,1,0.548,7,0,0,0
8986,53,14.0,55.51,0,-0.352,3,0,0,0
8987,56,16.0,112.92,0,0.388,11,0,0,0
8988,59,15.0,30.1,0,0.938,5,0,0,0
8989,70,18.0,3.17,0,-0.727,14,0,0,0
8990,58,17.0,59.77,0,0.463,3,0,1,0
8991,13,12.0,260.01,3,-0.18,4,0,1,0
8992,43,17.0,115.55,0,-0.55,5,0,0,0
8993,51,14.0,85.19,1,-0.36,23,0,0,0
8994,19,5.4,6.02,3,-0.667,4,1,0,1
8995,21,15.0,82.85,4,0.631,4,0,0,0
8996,24,13.0,5.1,0,-0.225,2,0,1,0
8997,26,19.0,40.86,1,0.875,5,1,0,0
8998,45,15.0,27.81,5,0.933,3,0,0,0
8999,28,13.0,141.41,1,0.931,14,0,1,0
9000,29,7.0,5.32,4,-0.689,4,0,0,1
9001,17,16.0,93.32,1,-0.307,16,1,0,0
9002,68,17.0,2.98,0,-0.379,24,1,0,0
9003,44,7.0,72.59,0,0.845,4,0,0,0
9004,61,4.8,15.63,5,-0.827,6,1,1,1
9005,68,12.0,223.57,3,0.177,19,0,1,0
9006,25,11.0,66.84,0,-0.029,17,0,0,0
9007,67,12.0,22.17,0,0.953,4,0,0,0
9008,2,14.0,16.11,0,0.927,22,0,0,0
9009,49,9.0,61.18,4,-0.152,21,0,0,0
9010,70,18.0,19.11,0,-0.117,12,0,0,0
9011,26,17.0,12.41,0,-0.231,7,0,0,0
9012,27,3.1,42.34,4,0.578,16,1,0,1
9013,18,10.0,77.3,0,-0.8,14,0,1,0
9014,54,13.0,16.31,1,-0.768,13,0,1,0
9015,1,15.0,46.06,0,0.409,11,0,0,0
9016,61,11.0,65.37,0,-0.967,11,1,0,0
9017,3,23.0,170.75,1,0.342,1,0,0,0
9018,68,19.0,97.61,0,-0.743,8,0,0,0
9019,41,15.0,32.77,0,0.572,13,0,0,0
9020,37,20.0,111.63,0,0.479,4,0,0,0
9021,51,13.0,34.97,2,-0.635,24,0,0,0
9022,15,15.0,8.36,2,0.514,19,0,0,0
9023,8,15.0,25.03,1,0.58,20,0,0,0
9024,38,18.0,98.0,0,0.851,6,0,1,0
9025,56,15.0,187.15,3,0.449,3,0,1,0
9026,47,18.0,246.57,0,0.735,9,0,0,0
9027,10,21.0,61.15,2,0.275,19,0,0,0
9028,49,19.0,39.04,0,0.251,7,0,0,0
9029,41,19.0,10.61,0,0.351,23,1,0,0
9030,30,16.0,6.49,0,-0.187,11,0,1,0
9031,5,19.0,43.85,0,-0.543,15,0,0,0
9032,71,15.0,78.07,0,-0.173,15,0,0,0
9033,31,14.0,23.49,0,0.187,21,1,0,0
9034,52,4.0,32.75,6,0.38,22,0,0,1
9035,23,13.0,50.75,2,-0.087,17,0,0,0
9036,48,5.8,100.23,3,-0.34,15,1,1,1
9037,40,23.0,14.11,1,-0.506,12,0,0,0
9038,6,10.0,53.65,0,-0.634,19,0,2,0
9039,38,18.0,32.05,2,-0.047,3,0,0,0
9040,41,23.0,18.19,1,0.413,2,0,0,0
9041,27,19.0,26.52,1,0.66,1,0,1,0
9042,69,13.0,20.93,0,-0.309,4,0,0,0
9043,57,13.0,45.0,0,0.222,24,0,0,0
9044,17,22.0,48.99,0,-0.045,7,0,0,0
9045,71,17.0,120.39,0,0.933,12,0,1,0
9046,47,16.0,91.2,0,0.765,22,0,0,0
9047,13,14.0,21.62,3,0.765,17,0,0,0
9048,11,16.0,160.7,0,0.158,3,0,1,0
9049,24,13.0,121.66,2,-0.126,21,0,0,0
9050,4,15.0,58.99,0,0.304,17,0,0,0
9051,46,12.0,1.13,1,-0.681,17,0,0,0
9052,18,18.0,14.08,0,0.766,10,0,0,0
9053,43,18.0,93.44,0,-0.458,15,0,1,0
9054,33,20.0,36.28,0,0.654,9,0,0,0
9055,10,22.0,8.08,0,-0.403,17,1,0,0
9056,59,15.0,31.48,0,0.044,4,0,0,0
9057,31,13.0,14.29,5,0.545,24,0,0,0
9058,28,13.0,133.85,0,-0.213,9,0,0,0
9059,60,17.0,132.03,0,-0.284,6,0,2,0
9060,3,22.0,29.37,0,0.776,15,1,0,0
9061,55,16.0,8.87,0,-0.862,12,0,0,0
9062,14,13.0,26.67,1,0.683,24,0,0,0
9063,58,7.4,5.0,6,0.856,22,0,1,1
9064,15,20.0,21.75,1,0.126,8,1,0,0
9065,2,19.0,88.49,4,0.392,23,0,0,0
9066,24,18.0,20.71,0,0.723,9,1,0,0
9067,64,7.0,47.14,0,-0.129,9,0,0,0
9068,71,14.0,7.59,4,0.758,18,0,1,0
9069,24,15.0,25.63,1,-0.255,21,0,0,0
9070,27,21.0,2.43,2,-0.387,2,0,0,0
9071,37,21.0,47.67,0,0.966,22,0,1,0
9072,39,10.0,25.63,0,-0.938,20,0,1,0
9073,63,19.0,123.35,0,-0.361,24,1,0,0
9074,26,3.3,20.69,4,-0.083,10,0,0,1
9075,65,12.9,32.9,5,-0.378,4,0,0,1
9076,4,3.1,150.92,3,-0.436,6,0,0,1
9077,29,19.0,61.75,0,-0.259,12,0,0,0
9078,1,22.0,41.65,0,-0.204,13,0,1,0
9079,50,7.0,6.2,0,-0.857,17,0,0,0
9080,11,17.0,103.21,1,0.55,20,0,0,0
9081,59,15.0,61.7,0,-0.664,20,0,1,0
9082,62,10.0,6.89,0,-0.918,6,0,0,0
9083,36,16.0,16.92,0,0.181,15,0,0,0
9084,56,12.0,46.29,2,0.337,8,0,2,0
9085,21,19.0,2.77,2,0.521,4,0,0,0
9086,13,11.2,41.98,4,-0.824,4,1,0,1
9087,9,17.0,15.51,0,-0.657,3,0,0,0
9088,11,10.0,40.37,0,-0.635,16,0,0,0
9089,70,13.0,16.6,0,0.187,8,0,0,0
9090,1,15.0,40.31,0,0.779,6,0,0,0
9091,70,18.0,12.62,2,0.413,20,1,0,0
9092,56,19.0,54.07,2,-0.371,13,1,0,0
9093,31,11.0,144.75,6,0.706,16,0,0,0
9094,37,16.0,98.81,0,0.34,21,0,1,0
9095,47,21.0,16.59,0,0.377,18,0,0,0
9096,47,12.0,41.36,1,0.915,9,0,1,0
9097,69,10.5,16.26,3,0.901,24,0,0,1
9098,58,17.0,201.96,1,-0.229,2,0,0,0
9099,36,17.0,96.21,1,0.272,24,0,0,0
9100,32,11.0,6.82,1,-0.596,6,0,0,0
9101,64,13.0,11.08,0,-0.176,14,0,0,0
9102,71,18.0,72.65,2,-0.453,17,0,0,0
9103,42,19.0,10.45,0,-0.265,15,0,0,0
9104,48,18.0,180.31,1,0.351,20,1,0,0
9105,30,6.0,178.67,3,-0.58,5,1,0,1
9106,21,18.0,90.4,0,-0.639,2,0,0,0
9107,60,17.0,1.63,3,-0.241,12,0,0,0
9108,13,23.0,39.55,2,-0.804,5,1,0,0
9109,1,11.0,31.26,1,0.628,1,0,0,0
9110,65,15.0,96.43,0,0.917,2,0,0,0
9111,33,4.3,14.25,3,0.603,1,0,1,1
9112,38,14.0,29.28,0,0.063,11,0,0,0
9113,25,13.0,5.89,1,0.348,2,0,0,0
9114,26,14.0,25.17,2,0.611,11,0,0,0
9115,59,19.0,218.64,0,-0.864,2,0,0,0
9116,33,17.0,170.99,0,-0.164,7,0,1,0
9117,41,9.5,63.19,3,-0.712,7,0,0,1
9118,30,5.5,98.94,4,-0.819,7,0,0,1
9119,57,19.0,14.23,1,0.518,2,1,0,0
9120,49,14.0,58.34,2,0.716,16,0,0,0
9121,48,15.0,41.59,1,-0.832,3,0,0,0
9122,49,15.0,32.96,1,-0.642,2,0,0,0
9123,47,17.0,23.57,0,-0.558,5,0,0,0
9124,56,18.0,120.74,0,0.714,3,0,0,0
9125,65,16.0,39.76,1,0.827,6,0,0,0
9126,12,16.0,77.25,0,0.53,22,1,1,0
9127,69,17.0,73.44,1,0.593,5,0,1,0
9128,6,3.5,4.9,4,-0.315,18,0,0,1
9129,65,14.0,3.01,0,-0.183,8,0,0,0
9130,25,11.8,86.07,3,-0.439,13,0,2,1
9131,1,8.0,40.44,0,0.917,22,1,1,0
9132,32,5.0,74.42,3,0.455,2,0,0,1
9133,3,16.0,21.15,0,-0.317,13,0,0,0
9134,49,24.0,118.76,0,-0.729,17,0,0,0
9135,19,16.0,106.61,1,-0.61,6,0,0,0
9136,60,13.0,28.84,1,-0.592,2,0,1,0
9137,29,11.5,24.25,5,0.23,20,0,1,1
9138,50,13.0,25.93,0,0.806,12,0,0,0
9139,2,10.0,2.13,0,0.737,16,0,1,0
9140,56,8.0,69.82,0,-0.861,4,1,0,0
9141,17,24.0,19.11,0,0.418,16,0,0,0
9142,60,19.0,129.26,1,-0.665,13,0,0,0
9143,36,8.2,70.14,4,-0.379,14,0,0,1
9144,61,14.0,76.93,1,0.088,9,0,0,0
9145,17,17.0,12.02,1,0.682,12,0,1,0
9146,49,17.0,5.61,0,-0.527,14,0,0,0
9147,60,12.0,101.71,0,0.748,11,0,0,0
9148,20,14.0,134.13,0,0.469,10,0,1,0
9149,50,10.6,20.65,4,0.349,7,0,0,1
9150,3,9.0,26.12,1,-0.734,6,0,0,0
9151,43,13.0,29.68,0,-0.052,17,1,0,0
9152,57,10.0,105.48,1,-0.45,13,0,1,0
9153,50,21.0,73.67,3,0.176,15,1,0,0
9154,68,14.0,7.8,1,0.347,24,0,0,0
9155,50,8.8,30.69,4,-0.869,4,0,0,1
9156,37,10.0,0.59,1,0.288,24,0,0,0
9157,46,14.0,74.35,0,-0.004,3,0,0,0
9158,42,14.0,86.8,0,0.677,11,0,0,0
9159,15,10.0,101.23,0,0.587,22,0,0,0
9160,33,14.0,58.95,0,-0.174,20,0,0,0
9161,11,14.0,11.95,0,0.952,20,0,0,0
9162,20,19.0,94.72,0,0.174,2,1,2,0
9163,24,18.0,138.03,0,0.927,11,0,0,0
9164,64,12.0,60.27,0,0.439,4,0,1,0
9165,65,19.0,19.3,0,-0.185,17,1,0,0
9166,17,10.0,11.86,1,-0.532,17,0,0,0
9167,61,14.0,15.8,0,-0.069,21,0,2,0
9168,15,20.0,1.02,4,0.872,17,0,0,0
9169,51,19.0,0.61,0,-0.74,13,0,1,0
9170,27,11.0,21.15,0,-0.079,13,0,1,0
9171,61,16.0,153.81,2,-0.306,19,0,0,0
9172,58,18.0,58.27,0,0.735,3,0,0,0
9173,31,3.6,13.62,5,0.608,10,1,1,1
9174,12,13.0,0.65,0,0.104,16,0,0,0
9175,46,11.0,274.54,0,-0.17,20,0,0,0
9176,31,26.0,36.51,0,0.368,1,0,1,0
9177,32,16.0,286.08,0,0.906,23,0,0,0
9178,32,10.0,76.41,1,-0.798,20,0,0,0
9179,53,14.0,3.16,0,0.798,23,0,1,0
9180,61,20.0,117.55,0,-0.412,5,0,1,0
9181,46,21.0,45.35,0,-0.992,1,0,0,0
9182,7,15.0,36.17,3,0.482,16,1,0,0
9183,4,18.0,85.09,0,0.577,11,0,0,0
9184,52,9.0,89.45,0,-0.39,4,0,1,0
9185,31,13.0,95.5,0,0.557,5,1,1,0
9186,36,12.0,85.76,0,0.596,16,0,0,0
9187,54,18.0,61.51,1,0.351,12,0,0,0
9188,54,7.2,32.75,4,-0.923,12,1,0,1
9189,17,15.0,117.36,6,0.335,4,0,0,0
9190,30,14.0,70.38,6,0.865,23,1,0,0
9191,22,14.0,6.41,1,0.241,17,0,0,0
9192,43,17.0,62.22,0,-0.266,9,0,0,0
9193,27,15.0,11.18,0,0.127,6,0,1,0
9194,37,14.0,0.86,0,0.986,8,0,0,0
9195,46,17.0,14.46,4,-0.055,8,0,0,0
9196,35,11.0,10.06,0,0.683,21,1,0,0
9197,4,15.0,6.46,1,-0.723,8,0,0,0
9198,26,17.0,14.52,1,-0.887,8,0,1,0
9199,19,15.0,49.75,0,-0.22,15,1,0,0
9200,45,17.0,9.85,0,-0.724,14,0,0,0
9201,26,17.0,19.66,0,-0.339,6,1,1,0
9202,22,14.0,113.66,0,0.431,10,1,1,0
9203,58,14.0,131.38,0,-0.109,8,1,0,0
9204,63,17.0,24.31,0,-0.358,21,0,1,0
9205,28,22.0,137.53,0,0.783,10,0,0,0
9206,65,20.0,52.87,0,-0.981,8,0,0,0
9207,44,14.0,15.4,0,0.628,3,1,0,0
9208,43,17.0,84.22,2,0.243,4,0,0,0
9209,37,18.0,153.14,1,-0.907,11,1,0,0
9210,66,19.0,64.59,1,-0.932,13,1,0,0
9211,17,23.0,13.49,0,-0.656,3,0,1,0
9212,40,13.0,5.39,1,0.955,21,1,1,0
9213,38,13.0,15.64,0,-0.829,21,0,0,0
9214,61,23.0,24.8,0,0.478,5,0,0,0
9215,9,11.2,16.07,5,-0.197,12,0,1,1
9216,61,11.0,41.41,0,-0.527,12,1,0,0
9217,16,13.0,42.21,3,0.15,18,0,1,0
9218,2,8.0,38.26,4,-0.264,23,0,0,0
9219,43,16.0,25.28,1,-0.38,12,1,0,0
9220,42,17.0,6.78,0,-0.521,24,0,1,0
9221,57,10.0,32.51,1,-0.084,18,0,1,0
9222,67,14.0,255.1,0,-0.661,10,0,0,0
9223,30,7.7,35.66,6,0.704,7,0,0,1
9224,13,16.0,34.77,3,0.183,3,0,0,0
9225,19,8.2,2.43,3,-0.874,5,1,0,1
9226,7,13.0,14.39,1,-0.086,23,1,0,0
9227,9,8.0,51.29,0,0.259,12,1,0,0
9228,54,16.0,41.33,3,0.723,14,0,1,0
9229,61,17.0,1.16,0,-0.953,13,0,0,0
9230,2,13.0,5.41,0,-0.087,9,0,0,0
9231,50,11.0,26.4,3,0.412,10,0,0,0
9232,31,15.0,9.11,0,-0.608,1,0,0,0
9233,33,7.0,132.81,3,-0.557,6,0,1,1
9234,11,18.0,2.08,0,-0.021,6,1,0,0
9235,33,13.0,219.09,2,0.769,2,0,0,0
9236,7,15.0,64.12,1,-0.203,16,0,0,0
9237,31,17.0,31.38,1,-0.031,5,0,0,0
9238,48,10.0,46.52,3,0.272,14,0,0,0
9239,47,4.1,14.44,6,-0.378,16,1,0,1
9240,53,18.0,51.09,0,0.734,9,0,0,0
9241,19,10.0,9.89,1,0.924,11,0,0,0
9242,6,8.0,7.67,5,0.301,16,0,0,0
9243,49,17.0,45.12,0,0.277,20,0,0,0
9244,50,14.0,4.44,0,0.347,12,0,0,0
9245,12,20.0,20.76,1,-0.612,15,1,0,0
9246,23,16.0,156.95,0,0.465,21,0,0,0
9247,54,23.0,125.35,0,-0.306,5,1,0,0
9248,69,10.0,106.81,0,0.987,21,0,1,0
9249,59,9.0,42.45,0,0.504,17,0,0,0
9250,36,15.0,1.7,2,0.168,8,0,0,0
9251,3,3.4,3.33,4,0.824,23,0,0,1
9252,58,7.7,112.28,3,0.94,1,0,1,1
9253,55,15.0,108.62,0,0.636,2,0,0,0
9254,57,13.0,28.35,1,0.513,1,0,0,0
9255,17,14.0,78.33,1,-0.879,20,1,0,0
9256,39,16.0,115.67,1,0.412,9,0,0,0
9257,68,9.3,35.84,5,-0.328,1,0,0,1
9258,55,5.6,75.51,4,0.86,3,0,1,1
9259,45,15.0,16.84,0,0.224,16,0,0,0
9260,1,16.0,37.21,3,-0.259,11,0,0,0
9261,21,21.0,51.91,0,-0.322,7,0,0,0
9262,21,20.0,59.84,1,0.11,20,0,0,0
9263,52,18.0,260.52,0,-0.017,13,0,1,0
9264,43,13.0,112.22,2,-0.218,6,0,0,0
9265,52,14.0,3.41,0,-0.583,23,0,0,0
9266,67,23.0,11.12,0,0.593,12,1,0,0
9267,44,16.0,64.23,0,-0.133,6,0,1,0
9268,32,8.0,13.2,5,-0.802,24,0,1,1
9269,10,18.0,10.39,0,-0.829,2,0,0,0
9270,64,15.0,65.91,0,-0.524,1,0,0,0
9271,69,7.0,46.13,1,0.104,7,0,0,0
9272,68,11.0,98.14,1,-0.704,19,0,0,0
9273,28,14.0,23.08,2,-0.57,14,0,0,0
9274,53,10.0,24.0,0,0.003,4,0,1,0
9275,51,13.0,9.79,0,-0.564,16,0,0,0
9276,53,11.0,63.38,0,0.716,14,0,1,0
9277,4,13.0,74.04,0,0.18,23,0,0,0
9278,17,13.0,8.94,2,-0.828,18,0,0,0
9279,67,5.6,13.76,5,-0.72,7,0,1,1
9280,47,12.0,10.05,1,-0.61,4,1,0,0
9281,56,11.0,82.62,0,0.26,1,0,0,0
9282,23,11.0,14.07,0,-0.789,19,0,0,0
9283,18,14.0,9.91,0,-0.913,24,0,0,0
9284,1,18.0,4.34,0,0.457,23,0,0,0
9285,35,15.0,106.78,1,-0.044,18,1,1,0
9286,64,13.0,7.94,1,0.698,21,0,2,0
9287,58,14.0,1.81,0,0.586,7,0,0,0
9288,59,18.0,3.99,0,-0.453,21,0,0,0
9289,1,19.0,27.42,1,-0.615,16,0,0,0
9290,3,20.0,54.48,0,0.033,17,0,2,0
9291,67,4.5,17.25,4,-0.84,21,0,1,1
9292,37,15.0,36.46,1,0.266,19,0,1,0
9293,29,16.0,151.03,0,-0.976,1,0,0,0
9294,33,11.0,85.36,0,0.606,16,0,1,0
9295,61,12.0,25.03,0,0.781,20,0,0,0
9296,4,12.0,10.06,0,0.992,7,0,0,0
9297,14,9.3,49.57,5,-0.312,7,1,0,1
9298,33,11.0,51.13,0,0.124,15,0,0,0
9299,22,7.5,83.35,4,0.726,2,0,0,1
9300,48,21.0,143.45,1,-0.076,13,0,0,0
9301,3,10.0,49.76,0,-0.341,2,1,0,0
9302,23,4.4,2.59,5,-0.902,17,0,0,1
9303,68,12.0,1.89,0,-0.212,2,1,0,0
9304,21,15.0,109.03,0,-0.842,15,1,1,0
9305,43,15.0,71.85,4,-0.274,14,0,0,0
9306,26,5.0,25.24,3,-0.314,16,1,0,1
9307,41,8.0,70.06,0,0.294,11,0,0,0
9308,38,17.0,46.56,0,-0.268,12,0,0,0
9309,11,12.0,51.81,1,-0.232,9,0,0,0
9310,29,14.0,15.36,1,-0.427,7,0,0,0
9311,60,22.0,36.47,6,0.216,11,0,1,0
9312,67,8.5,0.47,3,-0.221,19,0,1,1
9313,65,14.0,66.29,3,0.897,24,0,0,0
9314,61,12.0,24.24,6,0.784,4,0,1,0
9315,19,12.0,64.08,1,-0.526,5,0,0,0
9316,46,13.0,156.6,1,-0.192,21,1,2,0
9317,49,14.0,53.74,0,0.269,2,0,0,0
9318,22,13.0,23.86,0,-0.967,16,0,0,0
9319,57,17.0,13.93,1,-0.545,9,0,1,0
9320,14,16.0,17.4,1,-0.43,15,0,0,0
9321,44,12.0,261.96,0,-0.195,22,1,0,0
9322,16,18.0,57.33,2,0.779,14,0,0,0
9323,12,15.0,34.85,0,-0.807,16,0,0,0
9324,55,16.0,15.76,1,-0.868,6,0,0,0
9325,51,16.0,88.98,1,0.329,1,1,0,0
9326,39,12.0,29.41,0,-0.271,18,1,0,0
9327,33,8.2,11.71,3,-0.645,15,0,1,1
9328,33,16.0,15.09,0,0.404,20,0,0,0
9329,29,12.0,12.32,2,-0.514,12,1,0,0
9330,69,10.0,19.16,0,0.131,24,0,0,0
9331,70,13.0,59.2,1,-0.182,8,0,0,0
9332,31,27.0,16.45,1,-0.278,9,0,1,0
9333,31,14.0,3.75,0,0.442,1,0,0,0
9334,46,17.0,26.69,1,0.227,16,1,0,0
9335,52,15.0,52.75,1,0.028,14,0,0,0
9336,10,19.0,3.73,0,-0.744,12,1,0,0
9337,41,14.0,36.16,1,0.171,15,0,0,0
9338,3,27.0,3.22,4,0.386,8,0,1,0
9339,59,19.0,87.71,1,0.63,4,0,0,0
9340,52,3.7,49.99,4,-0.401,5,0,1,1
9341,34,18.0,199.14,1,-0.471,21,1,0,0
9342,49,13.0,70.52,0,0.498,14,1,0,0
9343,28,15.0,59.99,0,-0.065,7,0,0,0
9344,13,17.0,71.07,0,-0.188,15,1,1,0
9345,69,10.0,115.72,0,-0.679,19,0,0,0
9346,67,16.0,98.73,0,-0.132,21,0,0,0
9347,61,21.0,34.63,0,0.452,14,1,0,0
9348,60,9.0,63.17,0,-0.099,7,0,0,0
9349,71,15.0,10.6,0,0.745,6,0,0,0
9350,24,2.1,48.76,1,-0.992,2,1,0,1
9351,63,15.0,78.73,0,-0.64,24,0,0,0
9352,61,21.0,96.96,0,0.229,9,0,0,0
9353,23,18.0,102.11,0,0.344,18,1,0,0
9354,30,4.7,16.77,6,-0.449,15,0,0,1
9355,60,15.0,140.3,1,0.884,15,0,0,0
9356,18,14.0,237.64,2,-0.339,10,0,1,0
9357,56,16.0,229.11,0,-0.178,3,0,0,0
9358,53,11.0,52.88,0,0.953,4,0,0,0
9359,7,9.9,25.08,4,-0.042,2,0,0,1
9360,69,9.0,36.68,2,0.226,22,1,1,0
9361,52,17.0,21.38,1,0.08,7,1,0,0
9362,4,17.0,24.37,0,-0.645,1,0,0,0
9363,34,14.0,14.58,0,0.983,12,0,0,0
9364,69,15.0,187.04,0,-0.882,23,0,1,0
9365,33,19.0,58.03,1,0.967,5,0,0,0
9366,69,12.0,163.51,4,-0.064,16,1,0,0
9367,38,8.1,12.67,4,-0.621,3,0,0,1
9368,26,19.0,21.25,2,-0.666,11,1,0,0
9369,1,20.0,8.55,1,0.311,15,0,2,0
9370,4,9.0,21.42,0,0.422,5,0,0,0
9371,39,24.0,132.52,0,0.797,6,0,1,0
9372,54,17.0,52.38,1,-0.527,4,0,0,0
9373,33,19.0,36.14,1,-0.134,12,0,0,0
9374,33,17.0,50.39,1,0.942,10,0,0,0
9375,20,15.0,133.92,0,-0.144,9,0,0,0
9376,16,17.0,12.85,2,-0.081,1,0,1,0
9377,21,8.8,144.03,3,-0.423,10,0,1,1
9378,45,13.0,65.83,2,0.742,6,0,0,0
9379,62,16.0,116.01,5,-0.269,14,0,0,0
9380,31,22.0,44.72,2,0.271,11,1,1,0
9381,42,22.0,16.2,0,-0.635,14,1,0,0
9382,12,19.0,50.28,1,0.231,11,1,0,0
9383,65,18.0,4.22,1,0.868,2,1,1,0
9384,3,19.0,114.71,1,0.554,23,0,0,0
9385,9,7.7,31.35,4,-0.865,22,0,1,1
9386,51,10.0,19.95,0,0.268,15,0,1,0
9387,16,15.0,19.25,0,0.117,10,0,1,0
9388,3,13.0,139.86,1,-0.323,11,1,0,0
9389,24,18.0,110.3,0,0.685,8,1,0,0
9390,13,15.0,86.41,0,0.583,21,1,1,0
9391,2,11.0,32.15,6,0.297,8,0,0,0
9392,71,17.0,123.58,0,0.488,5,0,0,0
9393,21,14.0,17.01,0,-0.614,24,0,1,0
9394,19,9.0,1.47,0,0.841,14,0,1,0
9395,47,18.0,34.02,0,0.336,16,0,2,0
9396,22,12.0,151.19,0,-0.064,23,0,1,0
9397,33,15.0,50.81,1,-0.614,21,0,0,0
9398,32,25.0,15.64,0,0.366,24,0,0,0
9399,64,11.0,63.13,1,-0.807,13,0,0,0
9400,39,18.0,81.99,0,-0.361,22,1,0,0
9401,42,22.0,47.96,0,0.148,7,0,0,0
9402,9,10.0,110.94,2,0.292,5,1,0,0
9403,25,14.0,53.84,0,-0.965,15,0,1,0
9404,2,12.0,6.06,2,-0.982,24,0,0,0
9405,19,6.0,70.16,4,-0.777,11,0,0,1
9406,20,12.0,9.49,0,0.537,24,0,0,0
9407,70,19.0,128.61,4,0.134,17,0,0,0
9408,17,7.0,44.27,0,0.217,8,0,0,0
9409,68,11.0,78.98,0,0.207,10,0,0,0
9410,3,17.0,214.74,1,-0.926,24,0,1,0
9411,51,13.0,33.93,0,-0.655,23,0,0,0
9412,26,17.0,36.94,0,0.456,6,0,1,0
9413,56,12.0,104.87,0,0.291,10,0,0,0
